index,name,platform,publisher,developer,cscore,uscore,date,genre
322,Shadow of the Colossus,PlayStation4,,"BluepointGames,SCEJapanStudio",9.1,7.8,2018,Action
323,Yoshi's Island: Super Mario Advance 3,GameBoyAdvance,,Nintendo,9.1,8.9,2002,Action
324,The Witcher 3: Wild Hunt - Blood and Wine,PlayStation4,,CDProjektRedStudio,9.1,9.1,2016,Role-Playing
325,Tiger Woods PGA Tour 2005,PC,,Headgate,9.1,3.9,2004,Sports
326,ESPN NFL Football,Xbox,,VisualConcepts,9.1,7.8,2003,Sports
327,NCAA Football 2003,GameCube,,EASports,9.1,6.6,2002,Sports
328,The Longest Journey,PC,,Funcom,9.1,8.7,2000,Adventure
329,Tony Hawk's Pro Skater 2,PC,,NeversoftEntertainment,9.1,8.5,2000,Sports
330,Star Wars Jedi Knight: Dark Forces II,PC,,LucasArts,9.1,8.6,1997,Action
331,Batman: Arkham Asylum,PC,,RocksteadyStudios,9.1,8.7,2009,Action
332,Halo: Reach,Xbox360,,Bungie,9.1,8.2,2010,Action
333,Galactic Civilizations II: Dark Avatar,PC,,Stardock,9.1,7.8,2007,Strategy
334,Mass Effect,Xbox360,,BioWare,9.1,8.7,2007,Role-Playing
335,The Operative: No One Lives Forever,PC,,MonolithProductions,9.1,8.7,2000,Action
336,Crusader Kings III,PC,,ParadoxInteractive,9.1,8.4,2020,Strategy
337,Forza Motorsport 4,Xbox360,,Turn10,9.1,8.3,2011,Driving
338,Resident Evil,PlayStation,,Capcom,9.1,9.0,1996,Action
339,Battlefield 2,PC,,DigitalIllusions,9.1,8.4,2005,Action
340,God of War Collection,PlayStation3,,BluepointGames,9.1,8.7,2009,Miscellaneous
341,Celeste,PlayStation4,,MattMakesGamesInc.,9.1,7.2,2018,Action
342,Madden NFL 2005,PlayStation2,,EATiburon,9.1,8.0,2004,Sports
343,Tony Hawk's Pro Skater 3,GameCube,,NeversoftEntertainment,9.1,8.4,2001,Sports
344,Street Fighter IV,PC,,Capcom,9.1,7.8,2009,Action
345,Fallout 3,PC,,BethesdaGameStudios,9.1,7.8,2008,Role-Playing
346,Batman: Arkham City,PC,,RocksteadyStudios,9.1,8.7,2011,Action
347,Fez,PC,,PolytronCorp.,9.1,6.7,2013,Action
348,Planescape: Torment,PC,,BlackIsleStudios,9.1,9.2,1999,Role-Playing
349,Gears of War 3,Xbox360,,EpicGames,9.1,8.0,2011,Action
350,Killzone 2,PlayStation3,,Guerrilla,9.1,8.1,2009,Action
351,Neverwinter Nights,PC,,BioWare,9.1,8.1,2002,Role-Playing
352,Batman: Arkham Asylum,PlayStation3,,RocksteadyStudios,9.1,8.9,2009,Action
353,Castlevania: Aria of Sorrow,GameBoyAdvance,,KCET,9.1,8.8,2003,Action
354,No One Lives Forever 2: A Spy in H.A.R.M.'s Way,PC,,MonolithProductions,9.1,8.7,2002,Action
355,INSIDE,PlayStation4,,PLAYDEAD,9.1,8.4,2016,Action
356,Legacy of Kain: Soul Reaver,PlayStation,,CrystalDynamics,9.1,8.9,1999,Action
357,Dragon Age: Origins,PC,,BioWare,9.1,8.7,2009,Role-Playing
358,Golden Sun,GameBoyAdvance,,CamelotSoftwarePlanning,9.1,9.0,2001,Role-Playing
359,Rayman Legends,PlayStation3,,UbisoftMontpellier,9.1,8.7,2013,Action
360,F1 2020,XboxOne,,Codemasters,9.1,7.1,2020,Racing
361,Mark of the Ninja,PC,,KleiEntertainment,9.1,8.0,2012,Action
362,Disco Elysium,PC,,ZA/UM,9.1,8.4,2019,Role-Playing
363,World Soccer Winning Eleven 8 International,PlayStation2,,KCET,9.1,8.3,2005,Sports
364,SteamWorld Heist: Ultimate Edition,Switch,,Image&Form,9.1,8.5,2017,Strategy
365,The Legend of Zelda: A Link Between Worlds,3DS,,Nintendo,9.1,9.0,2013,Action RPG
366,Spelunky 2,PC,,"Mossmouth,Bitworks",9.1,7.0,2020,Action
367,NieR: Automata - Game of the YoRHa Edition,PlayStation4,,PlatinumGames,9.1,8.6,2019,Role-Playing
368,Dark Souls II,PC,,FromSoftware,9.1,7.2,2014,Action RPG
369,Castlevania: Circle of the Moon,GameBoyAdvance,,KCEK,9.1,8.5,2001,Action
370,Resident Evil 2,PlayStation4,,CapcomR&DDivision1,9.1,8.9,2019,Action
371,Far Cry 3,Xbox360,,UbisoftMontreal,9.1,8.6,2012,Action
372,Dark Souls II,PlayStation3,,FromSoftware,9.1,8.1,2014,Action RPG
373,Shovel Knight: Treasure Trove,Switch,,YachtClubGames,9.1,8.2,2017,Action
374,flower,PlayStation4,,BluepointGames,9.1,7.3,2013,General
375,Mario Kart DS,DS,,Nintendo,9.1,8.7,2005,Driving
376,Call of Duty,PC,,InfinityWard,9.1,8.5,2003,Action
377,Madden NFL 2004,PC,,EATiburon,9.1,7.1,2003,Sports
378,Mario Golf,Nintendo64,,CamelotSoftwarePlanning,9.1,8.0,1999,Sports
379,Crash Bandicoot 3: Warped,PlayStation,,NaughtyDog,9.1,9.0,1998,Action
380,Assassin's Creed II,Xbox360,,UbisoftMontreal,9.0,8.8,2009,Action
381,Project Gotham Racing 2,Xbox,,BizarreCreations,9.0,8.7,2003,Driving
382,NBA 2K12,PlayStation3,,VisualConcepts,9.0,6.7,2011,Sports
383,The Sims 2,PC,,Maxis,9.0,8.7,2004,Simulation
384,Animal Crossing: New Horizons,Switch,,Nintendo,9.0,5.4,2020,Simulation
385,Final Fantasy XIV: Shadowbringers,PC,,SquareEnix,9.0,9.0,2019,Role-Playing
386,World of Warcraft: Cataclysm,PC,,BlizzardEntertainment,9.0,5.7,2010,Role-Playing
387,Half-Life 2,Xbox,,ValveSoftware,9.0,8.4,2005,Action
388,NCAA Football 2003,Xbox,,EASports,9.0,7.3,2002,Sports
389,Rayman 2: The Great Escape,Nintendo64,,UbisoftMontpellier,9.0,8.8,1999,Action
390,Bayonetta,Xbox360,,PlatinumGames,9.0,8.1,2010,Action
391,Diablo III: Ultimate Evil Edition,PlayStation4,,BlizzardEntertainment,9.0,7.9,2014,Action RPG
392,Overwatch,PlayStation4,,BlizzardEntertainment,9.0,6.4,2016,Action
393,Far Cry 3,PlayStation3,,UbisoftMontreal,9.0,8.5,2012,Action
394,ICO,PlayStation2,,SCEJapanStudio,9.0,8.8,2001,Action
395,Tom Clancy's Ghost Recon Advanced Warfighter,Xbox360,,UbisoftParis,9.0,7.9,2006,Action
396,FIFA Soccer 12,PlayStation3,,ElectronicArts,9.0,7.2,2011,Sports
397,World of Goo,PC,,2DBoy,9.0,8.4,2008,Miscellaneous
398,Mario & Luigi: Superstar Saga,GameBoyAdvance,,AlphadreamCorporation,9.0,8.9,2003,Role-Playing
399,Shovel Knight,PlayStation4,,YachtClubGames,9.0,7.7,2015,Action
400,Tony Hawk's Underground,PlayStation2,,NeversoftEntertainment,9.0,8.7,2003,Sports
401,Marvel vs. Capcom 2,Dreamcast,,Capcom,9.0,8.8,2000,Action
402,Ape Escape,PlayStation,,SCEI,9.0,8.5,1999,Action
403,Syphon Filter,PlayStation,,Eidetic,9.0,8.8,1999,Action
404,Mario & Luigi: Bowser's Inside Story,DS,,AlphadreamCorporation,9.0,8.8,2009,Role-Playing
405,Trials Evolution,Xbox360,,"Ubisoft,RedLynx",9.0,8.0,2012,Driving
406,Grand Theft Auto IV: The Lost and Damned,Xbox360,,RockstarNorth,9.0,8.0,2009,Action
407,FIFA Soccer 12,Xbox360,,ElectronicArts,9.0,6.8,2011,Sports
408,Monster Hunter: World - Iceborne,XboxOne,,Capcom,9.0,8.2,2019,Role-Playing
409,Spelunky,PC,,"DerekYu,Mossmouth",9.0,7.2,2013,Action
410,FIFA Soccer 10,Xbox360,,EASports,9.0,7.4,2009,Sports
411,Ratchet & Clank: Going Commando,PlayStation2,,InsomniacGames,9.0,8.9,2003,Action
412,NBA Street Vol. 2,PlayStation2,,ElectronicArts,9.0,8.7,2003,Sports
413,Tennis 2K2,Dreamcast,,Hitmaker,9.0,7.8,2001,Sports
414,Black & White,PC,,LionheadStudios,9.0,7.7,2001,Strategy
415,Fallout 3,PlayStation3,,BethesdaGameStudios,9.0,7.9,2008,Role-Playing
416,The Legend of Zelda: The Wind Waker HD,WiiU,,"Nintendo,HexaDrive",9.0,9.0,2013,Action
417,ESPN NFL 2K5,PlayStation2,,VisualConcepts,9.0,8.4,2004,Sports
418,Portal,PC,,ValveSoftware,9.0,9.2,2007,Action
419,Tetris Effect,PC,,EnhanceGames,9.0,6.6,2019,Puzzle
420,The Legend of Zelda: Phantom Hourglass,DS,,Nintendo,9.0,8.0,2007,Action
421,MVP Baseball 2004,PlayStation2,,EASports,9.0,8.5,2004,Sports
422,Tony Hawk's Pro Skater 3,GameBoyAdvance,,VicariousVisions,9.0,7.0,2002,Sports
423,Dance Dance Revolution,PlayStation,,Konami,9.0,8.4,2001,Miscellaneous
424,NHL 2001,PC,,EASports,9.0,6.6,2000,Sports
425,Advance Wars: Dual Strike,DS,,IntelligentSystems,9.0,8.9,2005,Strategy
426,Rayman Legends,PlayStation4,,UbisoftMontpellier,9.0,8.4,2014,Platformer
427,MLB 11: The Show,PlayStation3,,SCEASanDiegoStudios,9.0,8.0,2011,Sports
428,NieR: Automata - Become as Gods Edition,XboxOne,,PlatinumGames,9.0,9.0,2018,Role-Playing
429,Jak and Daxter: The Precursor Legacy,PlayStation2,,NaughtyDog,9.0,8.8,2001,Action
430,Star Wars Rogue Leader: Rogue Squadron II,GameCube,,Factor5,9.0,8.6,2001,Simulation
431,Bastion,Switch,,SupergiantGames,9.0,7.7,2018,Role-Playing
432,Monster Hunter: World,XboxOne,,Capcom,9.0,7.1,2018,Role-Playing
433,Stephen's Sausage Roll,PC,,increpare,9.0,5.4,2016,Puzzle
434,Velocity 2X,PlayStationVita,,FuturLab,9.0,7.2,2014,Shooter
435,Burnout Revenge,PlayStation2,,CriterionGames,9.0,8.8,2005,Driving
436,Tony Hawk's Pro Skater 3,PC,,GearboxSoftware,9.0,8.4,2002,Sports
437,NBA 2K2,GameCube,,VisualConcepts,9.0,7.3,2002,Sports
438,NCAA Football 2002,PlayStation2,,EASports,9.0,8.4,2001,Sports
439,Unreal Tournament,Dreamcast,,SecretLevel,9.0,8.8,2001,Action
440,Deus Ex,PC,,IonStorm,9.0,9.2,2000,Action
441,Donkey Kong 64,Nintendo64,,RareLtd.,9.0,8.6,1999,Action
442,Panzer Dragoon Orta,Xbox,,Smilebit,9.0,8.4,2003,Action
443,Portal: Still Alive,Xbox360,,ValveSoftware,9.0,8.3,2008,Action
444,Half-Life 2: Episode Two,PC,,ValveSoftware,9.0,9.1,2007,Action
445,Fez,PlayStation4,,"PolytronCorp.,BlitWorks",9.0,6.4,2014,Action
446,Braid,PC,,"NumberNoneInc.,KnockoutGames",9.0,8.6,2009,Action
447,The Chronicles of Riddick: Escape From Butcher Bay - Developer's Cut,PC,,Starbreeze,9.0,8.6,2004,Action
448,Shin Megami Tensei: Persona 4,PlayStation2,,AtlusCo.,9.0,7.6,2008,Role-Playing
449,Hollow Knight,Switch,,TeamCherry,9.0,8.9,2018,Action
450,MLB 09: The Show,PlayStation3,,SCEASanDiegoStudios,9.0,8.1,2009,Sports
451,Blast Corps,Nintendo64,,RareLtd.,9.0,8.4,1997,Action
452,Shovel Knight,3DS,,YachtClubGames,9.0,8.3,2014,Platformer
453,Ori and the Will of the Wisps,XboxOne,,MoonStudios,9.0,8.8,2020,Action
454,MVP Baseball 2004,Xbox,,EASports,9.0,7.8,2004,Sports
455,Tony Hawk's Pro Skater 4,Xbox,,NeversoftEntertainment,9.0,8.4,2002,Sports
456,Sid Meier's Civilization III,PC,,FiraxisGames,9.0,8.4,2001,Strategy
457,NFL 2K2,Dreamcast,,VisualConcepts,9.0,8.2,2001,Sports
458,WWF SmackDown! 2: Know Your Role,PlayStation,,Yuke's,9.0,8.4,2000,Action
459,LIMBO,Xbox360,,PLAYDEAD,9.0,8.4,2010,Action
460,Ori and the Blind Forest: Definitive Edition,Switch,,MoonStudios,9.0,8.6,2019,Action
461,Mark of the Ninja,Xbox360,,KleiEntertainment,9.0,7.4,2012,Adventure
462,Silent Hunter III,PC,,Ubisoft,9.0,7.8,2005,Simulation
463,Bayonetta,PC,,"PlatinumGames,NexEntertainment",9.0,8.1,2017,Action
464,Assassin's Creed: Brotherhood,PlayStation3,,UbisoftMontreal,9.0,8.3,2010,Action
465,Okami,Wii,,ReadyatDawn,9.0,8.8,2008,Action
466,Super Meat Boy,Xbox360,,TeamMeat,9.0,8.0,2010,Action
467,Grand Theft Auto: Chinatown Wars,PlayStationPortable,,RockstarLeeds,9.0,7.4,2009,Action
468,Dead Space 2,Xbox360,,VisceralGames,9.0,8.7,2011,Action
469,Pikmin 2,GameCube,,Nintendo,9.0,9.0,2004,Strategy
470,Okami HD,PlayStation3,,HexaDrive,9.0,8.9,2012,Fantasy
471,NBA 2K17,XboxOne,,VisualConcepts,9.0,5.9,2016,Sports
472,Madden NFL 2002,Xbox,,EASports,9.0,7.6,2001,Sports
473,Grandia II,Dreamcast,,GameArts,9.0,8.7,2000,Role-Playing
474,Geometry Wars: Retro Evolved 2,Xbox360,,BizarreCreations,9.0,8.3,2008,Action
475,Sid Meier's Civilization V,PC,,FiraxisGames,9.0,8.0,2010,Strategy
476,Super Mario 3D Land,3DS,,Nintendo,9.0,8.4,2011,Action
477,Mario Kart 8 DLC Pack 2,WiiU,,Nintendo,9.0,8.9,2015,Driving
478,Falcon 4.0: Allied Force,PC,,LeadPursuit,9.0,7.8,2005,Simulation
479,Deus Ex: Human Revolution,PC,,NixxesSoftware,9.0,8.5,2011,Action
480,XCOM: Enemy Unknown,Xbox360,,FiraxisGames,9.0,8.3,2012,Strategy
481,Metroid Prime 3: Corruption,Wii,,RetroStudios,9.0,8.8,2007,Action
482,Monster Hunter: World,PlayStation4,,Capcom,9.0,7.7,2018,Role-Playing
483,Flight Simulator 2002,PC,,MicrosoftGameStudios,9.0,7.3,2001,Simulation
484,Banjo-Tooie,Nintendo64,,RareLtd.,9.0,8.8,2000,Action
485,Brothers: A Tale of Two Sons,PC,,Starbreeze,9.0,8.5,2013,Action
486,Dota 2,PC,,ValveSoftware,9.0,6.5,2013,General
487,World Soccer Winning Eleven 8 International,Xbox,,KCET,9.0,7.7,2005,Sports
488,TimeSplitters 2,PlayStation2,,FreeRadicalDesign,9.0,8.8,2002,Action
489,Guild Wars 2,PC,,ArenaNet,9.0,8.1,2012,General
490,Forza Motorsport 2,Xbox360,,Turn10,9.0,8.3,2007,Driving
491,Tales From The Borderlands: Episode 5 - The Vault of the Traveler,PlayStation4,,TelltaleGames,9.0,7.9,2015,Adventure
492,Pushmo,3DS,,IntelligentSystems,9.0,8.3,2011,Miscellaneous
493,The Witcher 3: Wild Hunt - Hearts of Stone,PlayStation4,,CDProjektRedStudio,9.0,9.0,2015,Role-Playing
494,Metal Gear Solid HD Collection,Xbox360,,"Genki,BluepointGames",9.0,8.8,2011,Miscellaneous
495,Viewtiful Joe,PlayStation2,,CloverStudio,9.0,8.3,2004,Action
496,Madden NFL 2005,GameCube,,EATiburon,9.0,tbd,2004,Sports
497,Tiger Woods PGA Tour 2003,GameCube,,EASports,9.0,6.7,2002,Sports
498,Freedom Force,PC,,IrrationalGames,9.0,7.7,2002,Role-Playing
499,NBA 2K2,Xbox,,VisualConcepts,9.0,7.6,2002,Sports
500,Colin McRae Rally 2.0,PlayStation,,Codemasters,9.0,8.3,2000,Driving
501,FIFA Soccer 13,Xbox360,,ElectronicArts,9.0,6.2,2012,Sports
502,Into the Breach,PC,,SubsetGames,9.0,7.8,2018,Strategy
503,LIMBO,PlayStation3,,PLAYDEAD,9.0,8.0,2011,Action
504,GTR 2,PC,,SimBin,9.0,8.6,2006,Driving
505,Sekiro: Shadows Die Twice,PlayStation4,,FromSoftware,9.0,8.1,2019,Action
506,Yakuza 0,XboxOne,,RyugaGotokuStudios,9.0,7.9,2020,Action
507,NBA 2K13,PlayStation3,,VisualConcepts,9.0,8.0,2012,Sports
508,Grand Theft Auto IV,PC,,RockstarToronto,9.0,6.9,2008,Action
509,Total War: Shogun 2,PC,,CreativeAssembly,9.0,8.4,2011,Strategy
510,Empire: Total War,PC,,CreativeAssembly,9.0,7.0,2009,Strategy
511,Rayman Legends,Xbox360,,UbisoftMontpellier,9.0,8.2,2013,Action
512,Astro Bot: Rescue Mission,PlayStation4,,JapanStudio,9.0,8.9,2018,Action
513,Bayonetta + Bayonetta 2,Switch,,PlatinumGames,9.0,8.7,2018,Miscellaneous
514,Kentucky Route Zero - Act IV,PC,,CardboardComputer,9.0,6.3,2016,Adventure
515,Guacamelee! Super Turbo Championship Edition,WiiU,,DrinkBoxStudios,9.0,7.7,2014,Action
516,NBA 2K12,Xbox360,,VisualConcepts,9.0,7.7,2011,Sports
517,ESPN NHL Hockey,PlayStation2,,KushGames,9.0,7.0,2003,Sports
518,Rayman 2 Revolution,PlayStation2,,Ubisoft,9.0,8.6,2001,Action
519,Madden NFL 2001,PlayStation,,EASports,9.0,6.8,2000,Sports
520,Final Fantasy VIII,PlayStation,,SquareSoft,9.0,8.7,1999,Role-Playing
521,Beetle Adventure Racing,Nintendo64,,ParadigmEntertainment,9.0,7.5,1999,Driving
522,Command & Conquer: Red Alert,PC,,WestwoodStudios,9.0,8.8,1996,Strategy
523,The Witcher 3: Wild Hunt - Hearts of Stone,PC,,CDProjektRedStudio,8.9,9.1,2015,Role-Playing
524,Star Wars Jedi Knight II: Jedi Outcast,PC,,RavenSoftware,8.9,8.7,2002,Action
525,Wipeout HD Fury,PlayStation3,,StudioLiverpool,8.9,8.2,2009,Driving
526,Halo 2 Multiplayer Map Pack,Xbox,,BungieSoftware,8.9,7.8,2005,Action
527,Resident Evil 2,PC,,CapcomR&DDivision1,8.9,9.0,2019,Action
528,Borderlands 2,Xbox360,,GearboxSoftware,8.9,8.3,2012,Action
529,Shin Megami Tensei: Persona 3 Portable,PlayStationPortable,,Atlus,8.9,7.4,2010,Role-Playing
530,XCOM: Enemy Unknown,PlayStation3,,FiraxisGames,8.9,8.3,2012,Strategy
531,Xenoblade Chronicles: Definitive Edition,Switch,,MonolithSoft,8.9,8.9,2020,Role-Playing
532,Call of Duty 2,Xbox360,,InfinityWard,8.9,8.2,2005,Action
533,Burnout Revenge,Xbox,,CriterionGames,8.9,8.4,2005,Driving
534,Dragon Quest VIII: Journey of the Cursed King,PlayStation2,,Level5,8.9,8.7,2005,Role-Playing
535,Metroid: Zero Mission,GameBoyAdvance,,Nintendo,8.9,8.8,2004,Action
536,The Legend of Zelda: Majora's Mask 3D,3DS,,GREZZO,8.9,8.9,2015,Fantasy
537,Skylanders Swap Force,WiiU,,VicariousVisions,8.9,6.1,2013,Action
538,The Walking Dead: A Telltale Games Series,PC,,TelltaleGames,8.9,8.8,2012,Compilation
539,Tiger Woods PGA Tour 2004,PlayStation2,,EASports,8.9,8.6,2003,Sports
540,Age of Mythology,PC,,EnsembleStudios,8.9,8.9,2002,Strategy
541,Pikmin,GameCube,,Nintendo,8.9,8.7,2001,Strategy
542,Madden NFL 2002,GameCube,,EASports,8.9,6.0,2001,Sports
543,Sacrifice,PC,,ShinyEntertainment,8.9,8.7,2000,Strategy
544,Samba de Amigo,Dreamcast,,SonicTeam,8.9,8.4,2000,Miscellaneous
545,Wipeout 3,PlayStation,,Psygnosis,8.9,8.8,1999,Driving
546,Monster Hunter: World - Iceborne,PlayStation4,,Capcom,8.9,8.4,2019,Role-Playing
547,Plants vs. Zombies,Xbox360,,PopCap,8.9,8.4,2010,Strategy
548,Dead Cells,Switch,,MotionTwin,8.9,8.4,2018,Action
549,Dark Souls III,PC,,FromSoftware,8.9,8.4,2016,Role-Playing
550,Rez HD,Xbox360,,HexaDrive,8.9,8.0,2008,Action
551,NBA Street V3,PlayStation2,,EACanada,8.9,8.4,2005,Sports
552,Demon's Souls,PlayStation3,,FromSoftware,8.9,8.9,2009,Role-Playing
553,Pillars of Eternity,PC,,ObsidianEntertainment,8.9,8.3,2015,PC-style RPG
554,The Elder Scrolls III: Morrowind,PC,,BethesdaSoftworks,8.9,8.9,2002,Role-Playing
555,Castlevania: Symphony of the Night,Xbox360,,DigitalEclipse,8.9,8.6,2007,Action
556,Into the Breach,Switch,,SubsetGames,8.9,7.9,2018,Strategy
557,F1 2019,XboxOne,,Codemasters,8.9,6.8,2019,Racing
558,Fable II,Xbox360,,LionheadStudios,8.9,6.6,2008,Role-Playing
559,Rez Infinite,PlayStation4,,"QEntertainment,MonstarsInc.,EnhanceGames",8.9,7.6,2016,Action
560,Rocksmith 2014 Edition,PC,,Ubisoft,8.9,7.9,2013,Action
561,NHL 2K3,PlayStation2,,Treyarch,8.9,7.8,2002,Sports
562,Final Fantasy Chronicles,PlayStation,,TOSE,8.9,9.1,2001,Role-Playing
563,Fallout,PC,,BlackIsleStudios,8.9,8.8,1997,Role-Playing
564,The Beatles: Rock Band,Wii,,HarmonixMusicSystems,8.9,7.7,2009,Action
565,Assassin's Creed: Brotherhood,Xbox360,,UbisoftMontreal,8.9,8.4,2010,Action
566,Left 4 Dead 2,Xbox360,,ValveSoftware,8.9,8.5,2009,Action
567,World Soccer Winning Eleven 9,PC,,KCET,8.9,8.2,2006,Sports
568,Worldwide Soccer Manager 2005,PC,,SportsInteractive,8.9,8.3,2004,Sports
569,Dead Cells,PC,,MotionTwin,8.9,8.0,2018,Action
570,Yakuza: Like a Dragon,XboxOne,,Sega,8.9,tbd,2020,Role-Playing
571,There is no game : Wrong dimension,PC,,DrawMeAPixel,8.9,8.8,2020,Adventure
572,Axiom Verge,WiiU,,TomHapp,8.9,8.5,2016,Action
573,Left 4 Dead,Xbox360,,CertainAffinity,8.9,7.9,2008,Action
574,Left 4 Dead,PC,,ValveSoftware,8.9,9.1,2008,Action
575,Left 4 Dead 2,PC,,ValveSoftware,8.9,8.4,2009,Action
576,Titanfall 2,PlayStation4,,RespawnEntertainment,8.9,8.5,2016,Action
577,F1 2017,PC,,Codemasters,8.9,7.4,2017,Racing
578,Dark Souls III,PlayStation4,,FromSoftware,8.9,8.8,2016,Role-Playing
579,Devil May Cry 5,PC,,Capcom,8.9,8.6,2019,Action
580,3D Gunstar Heroes,3DS,,M2,8.9,7.9,2015,Action
581,Jade Empire,Xbox,,BioWare,8.9,8.5,2005,Role-Playing
582,Tony Hawk's Underground,GameCube,,NeversoftEntertainment,8.9,7.8,2003,Sports
583,NHL 2K3,Xbox,,Treyarch,8.9,6.5,2002,Sports
584,NBA 2K3,PlayStation2,,VisualConcepts,8.9,7.8,2002,Sports
585,NASCAR Racing 2002 Season,PC,,Papyrus,8.9,5.4,2002,Driving
586,Phantasy Star Online,Dreamcast,,SonicTeam,8.9,8.4,2001,Role-Playing
587,Resident Evil 2,Nintendo64,,AngelStudios,8.9,8.8,1999,Action
588,Tekken 2,PlayStation,,Namco,8.9,8.4,1996,Action
589,Need for Speed: Hot Pursuit,PlayStation3,,CriterionGames,8.9,7.4,2010,Driving
590,F-Zero GX,GameCube,,AmusementVision,8.9,8.7,2003,Driving
591,Mass Effect,PC,,"BioWare,DemiurgeStudios",8.9,8.6,2008,Role-Playing
592,Dark Souls,Xbox360,,FromSoftware,8.9,8.5,2011,Role-Playing
593,NBA Street V3,Xbox,,EACanada,8.9,7.9,2005,Sports
594,Need for Speed: Hot Pursuit 2,PlayStation2,,BlackBox,8.9,8.5,2002,Driving
595,Grand Theft Auto IV: The Ballad of Gay Tony,Xbox360,,RockstarNorth,8.9,8.6,2009,Action
596,The Legend of Zelda: The Minish Cap,GameBoyAdvance,,Flagship,8.9,8.9,2005,Action
597,NCAA Football 2005,Xbox,,EASports,8.9,7.8,2004,Sports
598,NCAA Football 2004,GameCube,,EASports,8.9,6.9,2003,Sports
599,Combat Mission: Barbarossa to Berlin,PC,,BigTimeSoftware,8.9,7.7,2002,Strategy
600,NHL 2002,Xbox,,EASports,8.9,6.8,2001,Sports
601,Homeworld: Cataclysm,PC,,BarkingDog,8.9,8.8,2000,Strategy
602,Tetris Effect,PlayStation4,,EnhanceGames,8.9,7.6,2018,Puzzle
603,Fez,Xbox360,,PolytronCorp.,8.9,6.2,2012,Action
604,Cave Story,Wii,,Nicalis,8.9,8.7,2010,Action
605,Dark Souls II: Scholar of the First Sin,XboxOne,,FromSoftware,8.9,7.8,2015,Role-Playing
606,The Walking Dead: Episode 5 - No Time Left,PC,,TelltaleGames,8.9,8.8,2012,Miscellaneous
607,Guild Wars,PC,,ArenaNet,8.9,8.3,2005,Role-Playing
608,Borderlands 2,PC,,GearboxSoftware,8.9,8.2,2012,Action
609,Slay the Spire,PC,,MegaCritGames,8.9,7.2,2019,Strategy
610,World Soccer Winning Eleven 9,Xbox,,KCET,8.9,7.1,2006,Sports
611,Guitar Hero 5,Wii,,VicariousVisions,8.9,7.1,2009,Action
612,Ace Combat 04: Shattered Skies,PlayStation2,,Namco,8.9,8.7,2001,Simulation
613,Max Payne,PC,,RemedyEntertainment,8.9,9.1,2001,Action
614,3D Streets of Rage II,3DS,,M2,8.9,7.6,2015,Action
615,Out of the Park Baseball 15,PC,,No info,8.9,7.2,2014,Sports
616,MVP Baseball 2004,GameCube,,EASports,8.9,7.2,2004,Sports
617,Tiger Woods PGA Tour 2004,GameCube,,EASports,8.9,7.1,2003,Sports
618,Tom Clancy's Splinter Cell,PlayStation2,,UbisoftShanghai,8.9,7.9,2003,Action
619,Max Payne,Xbox,,neoSoftware,8.9,8.3,2001,Action
620,Fire Emblem: Three Houses,Switch,,"IntelligentSystems,KoeiTecmoGames",8.9,8.7,2019,Strategy
621,World in Conflict,PC,,MassiveEntertainment,8.9,8.1,2007,Strategy
622,Burnout Revenge,Xbox360,,CriterionGames,8.9,8.3,2006,Driving
623,FIFA Soccer 11,PlayStation3,,EASports,8.9,8.1,2010,Sports
624,Final Fantasy XIV: Stormblood,PlayStation4,,SquareEnix,8.9,8.7,2017,Role-Playing
625,Deus Ex: Human Revolution,PlayStation3,,EidosMontreal,8.9,8.3,2011,Action
626,Stardew Valley,XboxOne,,"SickheadGames,LLC,EricBarone",8.9,7.8,2016,Role-Playing
627,Castlevania: Dawn of Sorrow,DS,,Konami,8.9,8.5,2005,Action
628,NBA Street Vol. 2,Xbox,,ElectronicArts,8.9,8.0,2003,Sports
629,Sonic Adventure 2,Dreamcast,,SonicTeam,8.9,8.5,2001,Action
630,NASCAR Racing 4,PC,,Papyrus,8.9,7.4,2001,Driving
631,Duke Nukem 3D,PC,,3DRealms,8.9,8.7,1996,Action
632,L.A. Noire,PlayStation3,,TeamBondi,8.9,7.8,2011,Action
633,Okami HD,Switch,,Capcom,8.9,8.6,2018,Action
634,Bastion,PlayStation4,,SupergiantGames,8.9,7.7,2015,Role-Playing
635,Far Cry,PC,,Crytek,8.9,8.0,2004,Action
636,Nuclear Throne,PC,,Vlambeer,8.9,7.7,2015,General
637,Dead Space,Xbox360,,EARedwoodShores,8.9,8.7,2008,Action
638,Lone Echo,PC,,ReadyatDawn,8.9,7.9,2017,Action
639,FIFA Soccer 12,PC,,ElectronicArts,8.9,7.1,2011,Sports
640,Dishonored,PlayStation3,,ArkaneStudios,8.9,7.9,2012,Action
641,XCOM: Enemy Unknown,PC,,FiraxisGames,8.9,8.2,2012,Strategy
642,Mass Effect 3,PC,,BioWare,8.9,5.9,2012,Role-Playing
643,Rise of Nations,PC,,BigHugeGames,8.9,8.8,2003,Strategy
644,Apex Legends,PlayStation4,,RespawnEntertainment,8.9,6.8,2019,Action
645,Shin Megami Tensei: Persona 3 FES,PlayStation2,,AtlusCo.,8.9,7.5,2008,Role-Playing
646,Burnout 2: Point of Impact,GameCube,,CriterionGames,8.9,8.8,2003,Driving
647,World Series Baseball 2K3,Xbox,,BlueShift,8.9,7.3,2003,Sports
